Seconds;mV
304.120;0.150
304.124;0.160
304.128;0.140
304.132;0.145
304.136;0.130
304.140;0.145
304.144;0.120
304.148;0.130
304.152;0.150
304.156;0.115
304.160;0.135
304.164;0.150
304.168;0.150
304.172;0.155
304.176;0.165
304.180;0.195
304.184;0.160
304.188;0.150
304.192;0.155
304.196;0.175
304.200;0.155
304.204;0.155
304.208;0.150
304.212;0.160
304.216;0.135
304.220;0.155
304.224;0.170
304.228;0.160
304.232;0.165
304.236;0.175
304.240;0.145
304.244;0.130
304.248;0.135
304.252;0.135
304.256;0.145
304.260;0.155
304.264;0.160
304.268;0.135
304.272;0.155
304.276;0.140
304.280;0.150
304.284;0.135
304.288;0.155
304.292;0.165
304.296;0.160
304.300;0.155
304.304;0.150
304.308;0.160
304.312;0.160
304.316;0.140
304.320;0.165
304.324;0.170
304.328;0.180
304.332;0.145
304.336;0.115
304.340;0.045
304.344;-0.015
304.348;-0.100
304.352;-0.160
304.356;-0.150
304.360;0.035
304.364;0.230
304.368;0.395
304.372;0.475
304.376;0.540
304.380;0.530
304.384;0.500
304.388;0.435
304.392;0.375
304.396;0.350
304.400;0.305
304.404;0.320
304.408;0.305
304.412;0.275
304.416;0.275
304.420;0.270
304.424;0.255
304.428;0.260
304.432;0.265
304.436;0.260
304.440;0.260
304.444;0.260
304.448;0.245
304.452;0.235
304.456;0.215
304.460;0.195
304.464;0.170
304.468;0.125
304.472;0.135
304.476;0.155
304.480;0.150
304.484;0.145
304.488;0.155
304.492;0.160
304.496;0.155
304.500;0.210
304.504;0.195
304.508;0.200
304.512;0.200
304.516;0.195
304.520;0.180
304.524;0.195
304.528;0.190
304.532;0.185
304.536;0.215
304.540;0.200
304.544;0.210
304.548;0.205
304.552;0.185
304.556;0.170
304.560;0.180
304.564;0.190
304.568;0.190
304.572;0.195
304.576;0.195
304.580;0.205
304.584;0.190
304.588;0.185
304.592;0.190
304.596;0.195
304.600;0.180
304.604;0.185
304.608;0.170
304.612;0.155
304.616;0.190
304.620;0.170
304.624;0.165
304.628;0.160
304.632;0.165
304.636;0.165
304.640;0.165
304.644;0.150
304.648;0.155
304.652;0.160
304.656;0.160
304.660;0.175
304.664;0.160
304.668;0.190
304.672;0.175
304.676;0.190
304.680;0.165
304.684;0.165
304.688;0.170
304.692;0.200
304.696;0.200
304.700;0.210
304.704;0.175
304.708;0.175
304.712;0.195
304.716;0.170
304.720;0.190
304.724;0.210
304.728;0.195
304.732;0.205
304.736;0.205
304.740;0.195
304.744;0.180
304.748;0.185
304.752;0.175
304.756;0.180
304.760;0.190
304.764;0.175
304.768;0.175
304.772;0.170
304.776;0.160
304.780;0.160
304.784;0.180
304.788;0.170
304.792;0.165
304.796;0.155
304.800;0.190
304.804;0.155
304.808;0.170
304.812;0.185
304.816;0.170
304.820;0.155
304.824;0.205
304.828;0.175
304.832;0.165
304.836;0.160
304.840;0.175
304.844;0.170
304.848;0.165
304.852;0.185
304.856;0.170
304.860;0.190
304.864;0.195
304.868;0.170
304.872;0.175
304.876;0.160
304.880;0.160
304.884;0.185
304.888;0.180
304.892;0.160
304.896;0.150
304.900;0.165
304.904;0.160
304.908;0.170
304.912;0.165
304.916;0.175
304.920;0.180
304.924;0.160
304.928;0.170
304.932;0.155
304.936;0.175
304.940;0.150
304.944;0.160
304.948;0.150
304.952;0.155
304.956;0.155
304.960;0.150
304.964;0.160
304.968;0.175
304.972;0.175
304.976;0.170
304.980;0.165
304.984;0.165
304.988;0.175
304.992;0.165
304.996;0.145
305.000;0.145
305.004;0.155
305.008;0.160
305.012;0.155
305.016;0.145
305.020;0.155
305.024;0.150
305.028;0.175
305.032;0.145
305.036;0.165
305.040;0.145
305.044;0.155
305.048;0.165
305.052;0.140
305.056;0.115
305.060;0.130
305.064;0.145
305.068;0.135
305.072;0.135
305.076;0.160
305.080;0.145
305.084;0.125
305.088;0.145
305.092;0.140
305.096;0.130
305.100;0.140
305.104;0.145
305.108;0.145
305.112;0.135
305.116;0.140
305.120;0.140
305.124;0.140
305.128;0.100
305.132;0.070
305.136;-0.020
305.140;-0.115
305.144;-0.150
305.148;-0.185
305.152;-0.140
305.156;0.075
305.160;0.280
305.164;0.420
305.168;0.495
305.172;0.535
305.176;0.510
305.180;0.450
305.184;0.405
305.188;0.370
305.192;0.335
305.196;0.305
305.200;0.305
305.204;0.260
305.208;0.255
305.212;0.280
305.216;0.245
305.220;0.250
305.224;0.230
305.228;0.240
305.232;0.265
305.236;0.230
305.240;0.230
305.244;0.230
305.248;0.200
305.252;0.185
305.256;0.150
305.260;0.135
305.264;0.120
305.268;0.120
305.272;0.105
305.276;0.110
305.280;0.120
305.284;0.175
305.288;0.160
305.292;0.160
305.296;0.140
305.300;0.175
305.304;0.160
305.308;0.155
305.312;0.165
305.316;0.165
305.320;0.180
305.324;0.170
305.328;0.155
305.332;0.155
305.336;0.160
305.340;0.175
305.344;0.180
305.348;0.175
305.352;0.160
305.356;0.165
305.360;0.180
305.364;0.160
305.368;0.170
305.372;0.160
305.376;0.150
305.380;0.150
305.384;0.160
305.388;0.160
305.392;0.160
305.396;0.170
305.400;0.150
305.404;0.150
305.408;0.145
305.412;0.135
305.416;0.155
305.420;0.130
305.424;0.110
305.428;0.150
305.432;0.130
305.436;0.140
305.440;0.145
305.444;0.130
305.448;0.160
305.452;0.150
305.456;0.150
305.460;0.150
305.464;0.160
305.468;0.160
305.472;0.155
305.476;0.185
305.480;0.170
305.484;0.190
305.488;0.195
305.492;0.180
305.496;0.185
305.500;0.205
305.504;0.190
305.508;0.190
305.512;0.180
305.516;0.180
305.520;0.185
305.524;0.180
305.528;0.170
305.532;0.200
305.536;0.195
305.540;0.190
305.544;0.195
305.548;0.190
305.552;0.180
305.556;0.180
305.560;0.180
305.564;0.195
305.568;0.180
305.572;0.195
305.576;0.170
305.580;0.175
305.584;0.165
305.588;0.175
305.592;0.185
305.596;0.165
305.600;0.185
305.604;0.190
305.608;0.165
305.612;0.170
305.616;0.180
305.620;0.180
305.624;0.190
305.628;0.185
305.632;0.180
305.636;0.190
305.640;0.190
305.644;0.185
305.648;0.175
305.652;0.190
305.656;0.175
305.660;0.200
305.664;0.190
305.668;0.175
305.672;0.185
305.676;0.180
305.680;0.200
305.684;0.190
305.688;0.190
305.692;0.205
305.696;0.195
305.700;0.185
305.704;0.205
305.708;0.195
305.712;0.195
305.716;0.210
305.720;0.190
305.724;0.180
305.728;0.175
305.732;0.180
305.736;0.185
305.740;0.180
305.744;0.200
305.748;0.200
305.752;0.195
305.756;0.205
305.760;0.205
305.764;0.215
305.768;0.210
305.772;0.225
305.776;0.235
305.780;0.220
305.784;0.230
305.788;0.225
305.792;0.210
305.796;0.200
305.800;0.205
305.804;0.220
305.808;0.215
305.812;0.220
305.816;0.200
305.820;0.185
305.824;0.195
305.828;0.200
305.832;0.220
305.836;0.215
305.840;0.235
305.844;0.225
305.848;0.220
305.852;0.200
305.856;0.210
305.860;0.210
305.864;0.215
305.868;0.220
305.872;0.230
305.876;0.220
305.880;0.215
305.884;0.220
305.888;0.220
305.892;0.220
305.896;0.215
305.900;0.210
305.904;0.195
305.908;0.210
305.912;0.200
305.916;0.175
305.920;0.095
305.924;0.040
305.928;-0.035
305.932;-0.105
305.936;-0.095
305.940;0.010
305.944;0.240
305.948;0.430
305.952;0.555
305.956;0.615
305.960;0.645
305.964;0.625
305.968;0.540
305.972;0.470
305.976;0.405
305.980;0.395
305.984;0.375
305.988;0.360
305.992;0.335
305.996;0.320
306.000;0.315
306.004;0.305
306.008;0.275
306.012;0.320
306.016;0.280
306.020;0.285
306.024;0.290
306.028;0.280
306.032;0.270
306.036;0.250
306.040;0.225
306.044;0.190
306.048;0.195
306.052;0.190
306.056;0.195
306.060;0.165
306.064;0.140
306.068;0.175
306.072;0.195
306.076;0.205
306.080;0.205
306.084;0.205
306.088;0.215
306.092;0.220
306.096;0.200
306.100;0.195
306.104;0.210
306.108;0.210
306.112;0.220
306.116;0.245
306.120;0.220
306.124;0.225
306.128;0.215
306.132;0.220
306.136;0.210
306.140;0.215
306.144;0.200
306.148;0.205
306.152;0.225
306.156;0.205
306.160;0.200
306.164;0.190
306.168;0.205
306.172;0.210
306.176;0.195
306.180;0.215
306.184;0.210
306.188;0.200
306.192;0.180
306.196;0.165
306.200;0.155
306.204;0.175
306.208;0.165
306.212;0.185
306.216;0.160
306.220;0.175
306.224;0.160
306.228;0.180
306.232;0.195
306.236;0.180
306.240;0.185
306.244;0.180
306.248;0.175
306.252;0.195
306.256;0.190
306.260;0.200
306.264;0.215
306.268;0.205
306.272;0.215
306.276;0.225
306.280;0.210
306.284;0.215
306.288;0.240
306.292;0.225
306.296;0.210
306.300;0.205
306.304;0.205
306.308;0.220
306.312;0.235
306.316;0.205
306.320;0.220
306.324;0.205
306.328;0.200
306.332;0.210
306.336;0.210
306.340;0.215
306.344;0.205
306.348;0.195
306.352;0.190
306.356;0.195
306.360;0.210
306.364;0.225
306.368;0.205
306.372;0.195
306.376;0.220
306.380;0.230
306.384;0.205
306.388;0.215
306.392;0.220
306.396;0.215
306.400;0.205
306.404;0.235
306.408;0.225
306.412;0.215
306.416;0.210
306.420;0.195
306.424;0.215
306.428;0.225
306.432;0.240
306.436;0.235
306.440;0.215
306.444;0.230
306.448;0.230
306.452;0.220
306.456;0.240
306.460;0.250
306.464;0.215
306.468;0.235
306.472;0.245
306.476;0.235
306.480;0.215
306.484;0.240
306.488;0.250
306.492;0.220
306.496;0.215
306.500;0.200
306.504;0.215
306.508;0.215
306.512;0.215
306.516;0.205
306.520;0.200
306.524;0.200
306.528;0.195
306.532;0.205
306.536;0.185
306.540;0.220
306.544;0.215
306.548;0.220
306.552;0.215
306.556;0.230
306.560;0.200
306.564;0.195
306.568;0.210
306.572;0.210
306.576;0.195
306.580;0.210
306.584;0.230
306.588;0.225
306.592;0.225
306.596;0.245
306.600;0.225
306.604;0.220
306.608;0.225
306.612;0.240
306.616;0.240
306.620;0.220
306.624;0.235
306.628;0.235
306.632;0.240
306.636;0.240
306.640;0.225
306.644;0.230
306.648;0.215
306.652;0.235
306.656;0.235
306.660;0.220
306.664;0.215
306.668;0.235
306.672;0.215
306.676;0.220
306.680;0.220
306.684;0.225
306.688;0.225
306.692;0.240
306.696;0.205
306.700;0.150
306.704;0.070
306.708;-0.005
306.712;-0.065
306.716;-0.110
306.720;-0.025
306.724;0.220
306.728;0.425
306.732;0.550
306.736;0.655
306.740;0.675
306.744;0.625
306.748;0.540
306.752;0.480
306.756;0.440
306.760;0.405
306.764;0.400
306.768;0.375
306.772;0.365
306.776;0.350
306.780;0.345
306.784;0.325
306.788;0.295
306.792;0.300
306.796;0.305
306.800;0.310
306.804;0.295
306.808;0.315
306.812;0.300
306.816;0.275
306.820;0.260
306.824;0.215
306.828;0.200
306.832;0.180
306.836;0.165
306.840;0.185
306.844;0.200
306.848;0.200
306.852;0.235
306.856;0.250
306.860;0.215
306.864;0.235
306.868;0.235
306.872;0.245
306.876;0.250
306.880;0.230
306.884;0.240
306.888;0.240
306.892;0.235
306.896;0.235
306.900;0.240
306.904;0.270
306.908;0.235
306.912;0.240
306.916;0.215
306.920;0.240
306.924;0.220
306.928;0.225
306.932;0.220
306.936;0.225
306.940;0.210
306.944;0.225
306.948;0.220
306.952;0.220
306.956;0.220
306.960;0.210
306.964;0.220
306.968;0.210
306.972;0.190
306.976;0.200
306.980;0.215
306.984;0.205
306.988;0.205
306.992;0.210
306.996;0.180
307.000;0.165
307.004;0.180
307.008;0.190
307.012;0.180
307.016;0.180
307.020;0.195
307.024;0.190
307.028;0.190
307.032;0.180
307.036;0.200
307.040;0.210
307.044;0.210
307.048;0.230
307.052;0.200
307.056;0.200
307.060;0.210
307.064;0.215
307.068;0.200
307.072;0.215
307.076;0.215
307.080;0.205
307.084;0.220
307.088;0.200
307.092;0.195
307.096;0.185
307.100;0.215
307.104;0.210
307.108;0.205
307.112;0.195
307.116;0.190
307.120;0.200
307.124;0.210
307.128;0.185
307.132;0.190
307.136;0.205
307.140;0.195
307.144;0.210
307.148;0.200
307.152;0.190
307.156;0.210
307.160;0.195
307.164;0.200
307.168;0.200
307.172;0.195
307.176;0.190
307.180;0.200
307.184;0.195
307.188;0.205
307.192;0.190
307.196;0.215
307.200;0.180
307.204;0.180
307.208;0.180
307.212;0.200
307.216;0.190
307.220;0.200
307.224;0.200
307.228;0.185
307.232;0.200
307.236;0.210
307.240;0.200
307.244;0.200
307.248;0.200
307.252;0.200
307.256;0.210
307.260;0.185
307.264;0.200
307.268;0.195
307.272;0.190
307.276;0.195
307.280;0.200
307.284;0.190
307.288;0.190
307.292;0.175
307.296;0.170
307.300;0.190
307.304;0.165
307.308;0.215
307.312;0.210
307.316;0.230
307.320;0.205
307.324;0.200
307.328;0.220
307.332;0.225
307.336;0.240
307.340;0.220
307.344;0.220
307.348;0.200
307.352;0.210
307.356;0.235
307.360;0.205
307.364;0.205
307.368;0.220
307.372;0.240
307.376;0.230
307.380;0.195
307.384;0.210
307.388;0.195
307.392;0.200
307.396;0.200
307.400;0.210
307.404;0.210
307.408;0.220
307.412;0.215
307.416;0.220
307.420;0.200
307.424;0.200
307.428;0.190
307.432;0.210
307.436;0.205
307.440;0.225
307.444;0.215
307.448;0.205
307.452;0.235
307.456;0.220
307.460;0.200
307.464;0.160
307.468;0.145
307.472;0.125
307.476;0.115
307.480;0.120
307.484;0.075
307.488;-0.035
307.492;-0.075
307.496;-0.030
307.500;0.170
307.504;0.400
307.508;0.550
307.512;0.615
307.516;0.690
307.520;0.640
307.524;0.575
307.528;0.495
307.532;0.460
307.536;0.420
307.540;0.410
307.544;0.410
307.548;0.375
307.552;0.350
307.556;0.335
307.560;0.310
307.564;0.340
307.568;0.335
307.572;0.325
307.576;0.330
307.580;0.325
307.584;0.320
307.588;0.305
307.592;0.285
307.596;0.265
307.600;0.230
307.604;0.215
307.608;0.180
307.612;0.185
307.616;0.175
307.620;0.165
307.624;0.195
307.628;0.195
307.632;0.230
307.636;0.220
307.640;0.225
307.644;0.210
307.648;0.230
307.652;0.225
307.656;0.230
307.660;0.225
307.664;0.225
307.668;0.225
307.672;0.215
307.676;0.210
307.680;0.225
307.684;0.220
307.688;0.205
307.692;0.185
307.696;0.215
307.700;0.200
307.704;0.215
307.708;0.225
307.712;0.230
307.716;0.240
307.720;0.225
307.724;0.210
307.728;0.210
307.732;0.210
307.736;0.200
307.740;0.210
307.744;0.215
307.748;0.190
307.752;0.185
307.756;0.175
307.760;0.200
307.764;0.200
307.768;0.195
307.772;0.185
307.776;0.195
307.780;0.190
307.784;0.175
307.788;0.185
307.792;0.200
307.796;0.190
307.800;0.195
307.804;0.195
307.808;0.195
307.812;0.215
307.816;0.200
307.820;0.195
307.824;0.210
307.828;0.205
307.832;0.210
307.836;0.200
307.840;0.195
307.844;0.210
307.848;0.220
307.852;0.225
307.856;0.215
307.860;0.230
307.864;0.220
307.868;0.215
307.872;0.210
307.876;0.220
307.880;0.220
307.884;0.220
307.888;0.200
307.892;0.210
307.896;0.205
307.900;0.200
307.904;0.210
307.908;0.200
307.912;0.215
307.916;0.205
307.920;0.185
307.924;0.195
307.928;0.160
307.932;0.180
307.936;0.220
307.940;0.240
307.944;0.255
307.948;0.250
307.952;0.220
307.956;0.205
307.960;0.220
307.964;0.225
307.968;0.205
307.972;0.205
307.976;0.215
307.980;0.195
307.984;0.215
307.988;0.225
307.992;0.205
307.996;0.195
308.000;0.195
308.004;0.215
308.008;0.190
308.012;0.200
308.016;0.200
308.020;0.195
308.024;0.225
308.028;0.195
308.032;0.220
308.036;0.185
308.040;0.200
308.044;0.195
308.048;0.185
308.052;0.190
308.056;0.195
308.060;0.185
308.064;0.170
308.068;0.165
308.072;0.165
308.076;0.165
308.080;0.175
308.084;0.190
308.088;0.185
308.092;0.185
308.096;0.185
308.100;0.190
308.104;0.195
308.108;0.175
308.112;0.150
308.116;0.160
308.120;0.180
308.124;0.160
308.128;0.140
308.132;0.180
308.136;0.255
308.140;0.280
308.144;0.260
308.148;0.240
308.152;0.230
308.156;0.205
308.160;0.210
308.164;0.175
308.168;0.225
308.172;0.230
308.176;0.215
308.180;0.235
308.184;0.220
308.188;0.220
308.192;0.190
308.196;0.205
308.200;0.230
308.204;0.200
308.208;0.215
308.212;0.225
308.216;0.210
308.220;0.215
308.224;0.215
308.228;0.210
308.232;0.215
308.236;0.220
308.240;0.210
308.244;0.195
308.248;0.115
308.252;0.075
308.256;0.000
308.260;-0.060
308.264;-0.090
308.268;-0.095
308.272;0.065
308.276;0.305
308.280;0.480
308.284;0.545
308.288;0.585
308.292;0.590
308.296;0.530
308.300;0.480
308.304;0.400
308.308;0.380
308.312;0.350
308.316;0.340
308.320;0.315
308.324;0.320
308.328;0.310
308.332;0.290
308.336;0.270
308.340;0.270
308.344;0.310
308.348;0.310
308.352;0.310
308.356;0.305
308.360;0.290
308.364;0.275
308.368;0.240
308.372;0.210
308.376;0.190
308.380;0.160
308.384;0.165
308.388;0.180
308.392;0.180
308.396;0.165
308.400;0.185
308.404;0.200
308.408;0.200
308.412;0.210
308.416;0.240
308.420;0.235
308.424;0.245
308.428;0.215
308.432;0.220
308.436;0.210
308.440;0.220
308.444;0.210
308.448;0.230
308.452;0.215
308.456;0.215
308.460;0.225
308.464;0.235
308.468;0.230
308.472;0.235
308.476;0.245
308.480;0.245
308.484;0.215
308.488;0.235
308.492;0.235
308.496;0.200
308.500;0.210
308.504;0.205
308.508;0.225
308.512;0.235
308.516;0.240
308.520;0.205
308.524;0.200
308.528;0.190
308.532;0.210
308.536;0.195
308.540;0.200
308.544;0.200
308.548;0.200
308.552;0.195
308.556;0.185
308.560;0.195
308.564;0.180
308.568;0.195
308.572;0.215
308.576;0.220
308.580;0.225
308.584;0.200
308.588;0.225
308.592;0.235
308.596;0.225
308.600;0.245
308.604;0.245
308.608;0.240
308.612;0.225
308.616;0.220
308.620;0.230
308.624;0.240
308.628;0.245
308.632;0.230
308.636;0.240
308.640;0.225
308.644;0.215
308.648;0.210
308.652;0.210
308.656;0.205
308.660;0.230
308.664;0.215
308.668;0.220
308.672;0.215
308.676;0.200
308.680;0.205
308.684;0.235
308.688;0.220
308.692;0.210
308.696;0.205
308.700;0.205
308.704;0.210
308.708;0.205
308.712;0.215
308.716;0.200
308.720;0.210
308.724;0.200
308.728;0.220
308.732;0.215
308.736;0.205
308.740;0.210
308.744;0.215
308.748;0.195
308.752;0.210
308.756;0.180
308.760;0.205
308.764;0.205
308.768;0.215
308.772;0.185
308.776;0.195
308.780;0.210
308.784;0.205
308.788;0.220
308.792;0.195
308.796;0.220
308.800;0.215
308.804;0.185
308.808;0.210
308.812;0.200
308.816;0.225
308.820;0.215
308.824;0.215
308.828;0.210
308.832;0.195
308.836;0.185
308.840;0.185
308.844;0.195
308.848;0.180
308.852;0.195
308.856;0.210
308.860;0.200
308.864;0.205
308.868;0.200
308.872;0.200
308.876;0.210
308.880;0.220
308.884;0.225
308.888;0.235
308.892;0.230
308.896;0.230
308.900;0.225
308.904;0.205
308.908;0.210
308.912;0.215
308.916;0.200
308.920;0.200
308.924;0.225
308.928;0.220
308.932;0.185
308.936;0.200
308.940;0.195
308.944;0.215
308.948;0.210
308.952;0.200
308.956;0.200
308.960;0.200
308.964;0.190
308.968;0.215
308.972;0.200
308.976;0.200
308.980;0.195
308.984;0.190
308.988;0.195
308.992;0.185
308.996;0.175
309.000;0.200
309.004;0.205
309.008;0.210
309.012;0.205
309.016;0.195
309.020;0.185
309.024;0.180
309.028;0.130
309.032;0.085
309.036;0.040
309.040;-0.060
309.044;-0.130
309.048;-0.175
309.052;-0.100
309.056;0.115
309.060;0.360
309.064;0.500
309.068;0.570
309.072;0.590
309.076;0.560
309.080;0.500
309.084;0.435
309.088;0.390
309.092;0.390
309.096;0.370
309.100;0.355
309.104;0.340
309.108;0.310
309.112;0.300
309.116;0.280
309.120;0.300
309.124;0.290
309.128;0.285
309.132;0.305
309.136;0.275
309.140;0.250
309.144;0.255
309.148;0.255
309.152;0.225
309.156;0.210
309.160;0.185
309.164;0.175
309.168;0.150
309.172;0.140
309.176;0.145
309.180;0.140
309.184;0.170
309.188;0.200
309.192;0.200
309.196;0.190
309.200;0.195
309.204;0.205
309.208;0.200
309.212;0.200
309.216;0.210
309.220;0.200
309.224;0.200
309.228;0.175
309.232;0.190
309.236;0.180
309.240;0.190
309.244;0.195
309.248;0.200
309.252;0.200
309.256;0.190
309.260;0.205
309.264;0.190
309.268;0.180
309.272;0.190
309.276;0.185
309.280;0.170
309.284;0.165
309.288;0.195
309.292;0.185
309.296;0.180
309.300;0.170
309.304;0.190
309.308;0.175
309.312;0.175
309.316;0.175
309.320;0.185
309.324;0.155
309.328;0.185
309.332;0.155
309.336;0.160
309.340;0.175
309.344;0.160
309.348;0.170
309.352;0.180
309.356;0.200
309.360;0.185
309.364;0.180
309.368;0.205
309.372;0.195
309.376;0.200
309.380;0.200
309.384;0.210
309.388;0.215
309.392;0.210
309.396;0.215
309.400;0.215
309.404;0.210
309.408;0.195
309.412;0.205
309.416;0.220
309.420;0.200
309.424;0.215
309.428;0.205
309.432;0.215
309.436;0.210
309.440;0.190
309.444;0.205
309.448;0.195
309.452;0.185
309.456;0.195
309.460;0.215
309.464;0.210
309.468;0.215
309.472;0.210
309.476;0.190
309.480;0.205
309.484;0.215
309.488;0.185
309.492;0.190
309.496;0.190
309.500;0.190
309.504;0.160
309.508;0.155
309.512;0.125
309.516;0.095
309.520;0.080
309.524;0.045
309.528;-0.020
309.532;-0.100
309.536;-0.195
309.540;-0.255
309.544;-0.360
309.548;-0.455
309.552;-0.550
309.556;-0.680
309.560;-0.820
309.564;-0.905
309.568;-0.900
309.572;-0.825
309.576;-0.590
309.580;-0.260
309.584;0.170
309.588;0.505
309.592;0.665
309.596;0.675
309.600;0.590
309.604;0.495
309.608;0.405
309.612;0.385
309.616;0.375
309.620;0.395
309.624;0.410
309.628;0.435
309.632;0.445
309.636;0.455
309.640;0.465
309.644;0.490
309.648;0.480
309.652;0.480
309.656;0.475
309.660;0.475
309.664;0.465
309.668;0.445
309.672;0.440
309.676;0.455
309.680;0.445
309.684;0.425
309.688;0.435
309.692;0.455
309.696;0.435
309.700;0.435
309.704;0.455
309.708;0.460
309.712;0.460
309.716;0.430
309.720;0.470
309.724;0.465
309.728;0.460
309.732;0.470
309.736;0.470
309.740;0.480
309.744;0.485
309.748;0.480
309.752;0.490
309.756;0.500
309.760;0.480
309.764;0.510
309.768;0.500
309.772;0.510
309.776;0.535
309.780;0.520
309.784;0.525
309.788;0.530
309.792;0.525
309.796;0.505
309.800;0.490
309.804;0.485
309.808;0.465
309.812;0.450
309.816;0.420
309.820;0.425
309.824;0.400
309.828;0.370
309.832;0.320
309.836;0.345
309.840;0.295
309.844;0.275
309.848;0.250
309.852;0.235
309.856;0.210
309.860;0.200
309.864;0.215
309.868;0.220
309.872;0.205
309.876;0.225
309.880;0.210
309.884;0.170
309.888;0.185
309.892;0.185
309.896;0.185
309.900;0.185
309.904;0.195
309.908;0.170
309.912;0.190
309.916;0.180
309.920;0.195
309.924;0.200
309.928;0.180
309.932;0.185
309.936;0.195
309.940;0.195
309.944;0.195
309.948;0.200
309.952;0.185
309.956;0.200
309.960;0.200
309.964;0.200
309.968;0.190
309.972;0.230
309.976;0.225
